telescope,z_low,z_high,z_mid,z_obs_low,z_obs_high,z_effective,coverage_fraction,var_noise_mK2,rms_noise_mK,supported_mode_fraction,effective_mode_count,status,kperp_min_envelope_Mpc_inv,kperp_max_envelope_Mpc_inv,kpar_min_Mpc_inv,kpar_min_lattice_Mpc_inv,k_max_Mpc_inv,voxel_side_Mpc,t_obs_hours,baseline_source,variance_estimator
hirax_interferom,1.4227075,1.4327075,1.4277075,1.4227075,1.4327075,1.4277105055335924,1.0,0.054860266669902964,0.2342226860701221,0.9968116898496574,69569312.00000001,ok,0.016898399671752284,0.3629948248642061,0.0019383296428535565,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.4327075,1.4427075,1.4377075000000001,1.4327075,1.4427075,1.4377104435342651,1.0,0.05572830825066864,0.23606843975988964,0.9968116898496573,69569311.99999999,ok,0.016754075387336607,0.36299485435054657,0.0019327997892847333,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.4427075,1.4527075,1.4477075,1.4427075,1.4527075,1.4477103826714128,1.0,0.05660706694532343,0.23792239689723083,0.996840834079406,69571346.02912812,ok,0.016611987047844237,0.36299488346191566,0.001927324692487818,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.4527075,1.4627075,1.4577075000000002,1.4527075,1.4627075,1.4577103229195523,1.0,0.057498806606144794,0.2397890877545198,0.9969281504726271,69577440.0,ok,0.01647208524978501,0.36299491220559504,0.0019219034451190677,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.4627075,1.4727075,1.4677075,1.4627075,1.4727075,1.4677102642539008,1.0,0.05839299155856523,0.24164641846831753,0.9969281504726271,69577440.0,ok,0.016334321997923743,0.36299494058868326,0.001916535159687124,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.4727075,1.4827075,1.4777075000000002,1.4727075,1.4827075,1.4777102066503562,1.0,0.0592959809675739,0.24350766100386637,0.9969281504726267,69577440.0,ok,0.016198650656244568,0.36299496861810115,0.0019112189680330982,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.4827075,1.4927075,1.4877075,1.4827075,1.4927075,1.4877101500854588,1.0,0.06021790784132797,0.24539337367037434,0.9970591820375652,69586584.93270479,ok,0.016065025900931396,0.3629949963005971,0.001905954020826214,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.4927075,1.5027075,1.4977075000000002,1.4927075,1.5027075,1.4977100945363828,1.0,0.06113999454748921,0.24726502896181904,0.997073726251339,69587599.99999999,ok,0.015933403675346534,0.36299502364275227,0.0019007394870744789,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.5027075,1.5127074999999999,1.5077075,1.5027075,1.5127074999999999,1.5077100399809134,1.0,0.06207920032202419,0.24915697927616676,0.997190186874309,69595728.00000001,ok,0.015803741146748367,0.36299505065098553,0.001895574553649891,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.5127074999999999,1.5227075,1.5177075,1.5127074999999999,1.5227075,1.5177099863974273,1.0,0.06302076369683578,0.25103936682686995,0.9972193271073231,69597761.7501887,ok,0.015675996664739747,0.36299507733155834,0.0018904584248276995,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.5227075,1.5327075,1.5277075,1.5227075,1.5327075,1.5277099337648699,1.0,0.06397390507838695,0.25293063293794,0.9972775323415363,69601824.0,ok,0.015550129721471455,0.36299510369057914,0.0018853903218392601,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.5327075,1.5427075000000001,1.5377075,1.5327075,1.5427075000000001,1.5377098820627417,1.0,0.06493160977523274,0.2548168161154847,0.9972775323415363,69601824.00000001,ok,0.015426100913352744,0.36299512973400827,0.001880369482438028,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.5427075000000001,1.5527075,1.5477075,1.5427075000000001,1.5527075,1.5477098312710826,1.0,0.06590107746322825,0.25671205165170613,0.9973066710099794,69603857.64099441,ok,0.015303871904272142,0.3629951554676619,0.0018753951604782674,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.5527075,1.5627075000000001,1.5577075,1.5527075,1.5627075000000001,1.5577097813704475,1.0,0.06688493769081678,0.25862122436261253,0.997393992964506,69609952.0,ok,0.015183405390299646,0.3629951808972164,0.0018704666255060587,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.5627075000000001,1.5727075,1.5677075,1.5627075000000001,1.5727075,1.5677097323418956,1.0,0.06787345736260166,0.2605253487908646,0.9974231306351707,69611985.57135762,ok,0.015064665065754301,0.36299520602821234,0.0018655831623622075,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.5727075,1.5827075000000002,1.5777075,1.5727075,1.5827075000000002,1.5777096841669767,1.0,0.06887155703072245,0.2624339098339284,0.9974522232759909,69614016.0,ok,0.014947615590575607,0.36299523086605834,0.001860744070796652,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.5827075000000002,1.5927075,1.5877075,1.5827075000000002,1.5927075,1.5877096368277113,1.0,0.06987675801493325,0.2643421230430997,0.9974522232759908,69614016.00000001,ok,0.014832222558936925,0.36299525541603506,0.0018559486650940394,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.5927075,1.6027075000000002,1.5977075,1.5927075,1.6027075000000002,1.5977095903065777,1.0,0.0708969111780624,0.2662647388935726,0.9975104535874758,69618080.0,ok,0.014718452469115503,0.36299527968329864,0.0018511962737100638,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.6027075000000002,1.6127075,1.6077075,1.6027075000000002,1.6127075,1.6077095445865,1.0,0.07192432514304685,0.2681871084579698,0.9975395893644797,69620113.43919557,ok,0.014606272694461252,0.3629953036728843,0.0018464862389182349,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.6127075,1.6227075000000002,1.6177075,1.6127075,1.6227075000000002,1.6177094996508334,1.0,0.07296163668184616,0.27011411788695194,0.9975686838989607,69622144.0,ok,0.014495651455469523,0.36299532738970974,0.0018418179164667457,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.6227075000000002,1.6327075,1.6277075,1.6227075000000002,1.6327075,1.6277094554833498,1.0,0.07401171529834971,0.2720509424691444,0.9976269142104456,69626208.0,ok,0.014386557792925492,0.36299535083857865,0.0018371906752451253,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.6327075,1.6427075,1.6377074999999999,1.6327075,1.6427075,1.6377094120682267,1.0,0.07506638498153635,0.2739824537840632,0.9976269142104454,69626208.0,ok,0.014278961542040608,0.36299537402418347,0.0018326038969603965,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.6427075,1.6527075,1.6477075,1.6427075,1.6527075,1.6477093693900382,1.0,0.0761410649002342,0.27593670451796404,0.9977288455369456,69633321.97381075,ok,0.014172833307548446,0.36299539695110894,0.0018280569758223413,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.6527075,1.6627075,1.6577075,1.6527075,1.6627075,1.6577093274337358,1.0,0.07722042631865549,0.2778856353226188,0.9977724899891579,69636368.0,ok,0.014068144439717803,0.36299541962383486,0.0018235493182376407,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.6627075,1.6727075,1.6677075000000001,1.6627075,1.6727075,1.667709286184644,1.0,0.07831165956905557,0.2798422047673574,0.9978307383157183,69640433.25730509,ok,0.013964867011263576,0.36299544204673906,0.0018190803425126782,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.6727075,1.6827075,1.6777075,1.6727075,1.6827075,1.6777092456284468,1.0,0.07941042838093644,0.2817985599341069,0.997859835456385,69642464.0,ok,0.013862973795085515,0.3629954642241001,0.001814649478564646,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.6827075,1.6927075,1.6877075000000001,1.6827075,1.6927075,1.6877092057511782,1.0,0.08051673829506957,0.28375471501821703,0.9978598354563849,69642464.0,ok,0.013762438242820243,0.36299548616010024,0.0018102561676406352,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.6927075,1.7027075,1.6977075,1.6927075,1.7027075,1.6977091665392092,1.0,0.08163357160415222,0.28571589315988744,0.997859835456385,69642464.0,ok,0.01366323446416961,0.3629955078588277,0.0018058998620446845,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.7027075,1.7127075,1.7077075000000002,1.7027075,1.7127075,1.707709127979243,1.0,0.08276101659969363,0.28768214508323875,0.9978598354563849,69642464.0,ok,0.01356533720697078,0.36299552932427964,0.0018015800248723055,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.7127075,1.7227075,1.7177075,1.7127075,1.7227075,1.7177090900583,1.0,0.083902293651291,0.28965892641396535,0.9978889666491151,69644497.11925068,ok,0.013468721837976639,0.36299555056036426,0.001797296129752316,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.7227075,1.7327075,1.7277075000000002,1.7227075,1.7327075,1.7277090527637136,1.0,0.08505759364047512,0.29164635029513936,0.9979471965844547,69648561.09299883,ok,0.013373364324323508,0.3629955715709034,0.0017930476605959459,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.7327075,1.7427075,1.7377075,1.7327075,1.7427075,1.7377090160831181,1.0,0.08622073193645868,0.2936336696233228,0.9979762960793548,69650591.99999999,ok,0.013279241215645096,0.3629955923596347,0.0017888341113525903,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.7427075,1.7527075,1.7477075000000002,1.7427075,1.7527075,1.7477089800044419,1.0,0.08739170035645374,0.29562087266709325,0.997976296079355,69650592.0,ok,0.01318632962682093,0.362995612930214,0.0017846549857725013,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.7527075,1.7627075,1.7577075,1.7527075,1.7627075,1.757708944515897,1.0,0.08857373784425308,0.29761340333434766,0.9979762960793548,69650592.0,ok,0.013094607221327522,0.3629956332862176,0.0017805097971757282,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.7627075,1.7727075,1.7677075000000002,1.7627075,1.7727075,1.7677089096059755,1.0,0.08978028165587817,0.2996335789858643,0.9980927567023246,69658720.0,ok,0.01300405219516767,0.362995653431144,0.0017763980682275167,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.7727075,1.7827075000000001,1.7777075,1.7727075,1.7827075000000001,1.7777088752634365,1.0,0.09098492017242861,0.30163706697358766,0.9980927567023247,69658720.0,ok,0.012914643261348138,0.36299567336841626,0.0017723193307196457,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.7827075000000001,1.7927075000000001,1.7877075000000002,1.7827075000000001,1.7927075000000001,1.7877088414773032,1.0,0.09220436341899405,0.30365171400634977,0.9981220000677842,69660760.94799078,ok,0.012826359634898301,0.36299569310138396,0.0017682731253578089,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.7927075000000001,1.8027075000000001,1.7977075,1.7927075000000001,1.8027075000000001,1.7977088082368506,1.0,0.0934370691773272,0.3056747768091558,0.9981658377814462,69663820.46225026,ok,0.01273918101840427,0.3629957126333249,0.0017642590015545558,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.8027075000000001,1.8127075000000001,1.8077075000000002,1.8027075000000001,1.8127075000000001,1.8077087755316055,1.0,0.094681480095461,0.30770355879557354,0.9982096887470712,69666880.9013885,ok,0.012653087588023665,0.3629957319674474,0.0017602765172279827,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.8127075000000001,1.8227075000000001,1.8177075,1.8127075000000001,1.8227075000000001,1.8177087433513333,1.0,0.0959358728561042,0.3097351656756207,0.998238905614024,69668920.00000001,ok,0.012568059979978691,0.36299575110689136,0.001756325238605574,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.8227075000000001,1.8327075,1.8277075,1.8227075000000001,1.8327075,1.8277087116860335,1.0,0.0971985057242338,0.3117667489073102,0.9982389056140237,69668920.0,ok,0.012484079277503378,0.36299577005473094,0.0017524047400335216,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.8327075,1.8427075,1.8377075,1.8327075,1.8427075,1.837708680525936,1.0,0.09847299113780256,0.3138040648841289,0.9982389056140238,69668920.0,ok,0.01240112699823856,0.36299578881397554,0.0017485146037908683,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.8427075,1.8527075,1.8477074999999998,1.8427075,1.8527075,1.8477086498614905,1.0,0.0997594309787311,0.3158471639554978,0.9982389056140238,69668920.00000001,ok,0.012319185082022588,0.36299580738757176,0.0017446544199087389,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.8527075,1.8627075,1.8577075,1.8527075,1.8627075,1.8577086196833654,1.0,0.10105792812215782,0.31789609642485045,0.9982389056140238,69668920.0,ok,0.012238235879104475,0.36299582577840495,0.0017408237859942914,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.8627075,1.8727075,1.8677074999999999,1.8627075,1.8727075,1.8677085899824353,1.0,0.10237621521884802,0.3199628341211648,0.9982973651787037,69673000.0,ok,0.01215826213873762,0.36299584398930074,0.0017370223070592196,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.8727075,1.8827075,1.8777075,1.8727075,1.8827075,1.8777085607497843,1.0,0.10370696656075558,0.32203566038678944,0.9983558247433834,69677080.00000001,ok,0.012079246998167696,0.36299586202302664,0.0017332495953528903,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.8827075,1.8927075,1.8877074999999999,1.8827075,1.8927075,1.8877085319766924,1.0,0.10504637682453813,0.3241085880141687,0.9983850545257233,69679120.00000001,ok,0.01200117397193806,0.36299587988229337,0.0017295052701997392,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.8927075,1.9027075,1.8977075,1.8927075,1.9027075,1.8977085036546366,1.0,0.10639440424004117,0.3261815510418104,0.998385054525723,69679120.0,ok,0.011924026941577317,0.3629958975697563,0.0017257889578408876,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.9027075,1.9127075,1.9077075,1.9027075,1.9127075,1.9077084757752782,1.0,0.10775502073682573,0.32826059881872166,0.9983850545257231,69679120.00000001,ok,0.011847790145606784,0.3629959150880169,0.0017221002912799531,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.9127075,1.9227075,1.9177075000000001,1.9127075,1.9227075,1.917708448330468,1.0,0.10912833524882042,0.3303457813395237,0.9983850545257231,69679119.99999999,ok,0.011772448169886372,0.3629959324396241,0.001718438910132798,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.9227075,1.9327075,1.9277075,1.9227075,1.9327075,1.9277084213122322,1.0,0.11051859303359814,0.3324433681600494,0.9984142936368041,69681160.65106991,ok,0.011697985938227809,0.36299594962707543,0.0017148044604811258,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.9327075,1.9427075,1.9377075000000001,1.9327075,1.9427075,1.9377083947127751,1.0,0.11192184181357705,0.33454721910901764,0.9984435140904029,69683200.0,ok,0.011624388703344512,0.3629959666528186,0.0017111965947298649,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.9427075,1.9527075,1.9477075,1.9427075,1.9527075,1.9477083685244665,1.0,0.11333401996528746,0.3366511844109381,0.9984435140904029,69683200.00000001,ok,0.011551642038076241,0.36299598351925216,0.0017076149714682386,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.9527075,1.9627075,1.9577075000000002,1.9527075,1.9627075,1.9577083427398456,1.0,0.11475934310360303,0.3387614840910977,0.9984435140904029,69683200.0,ok,0.011479731826896261,0.36299600022872747,0.0017040592553343305,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.9627075,1.9727075,1.9677075,1.9627075,1.9727075,1.9677083173516121,1.0,0.11620662228607488,0.34089092432341883,0.9985019902072596,69687281.15520671,ok,0.0114086442576603,0.36299601678354904,0.0017005291168831077,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.9727075,1.9827075,1.9777075000000002,1.9727075,1.9827075,1.9777082923526246,1.0,0.11766962732518742,0.3430300676692751,0.9985750521224129,69692380.27996857,ok,0.01133836581363867,0.36299603318597634,0.0016970242324577936,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.9827075,1.9927075,1.9877075,1.9827075,1.9927075,1.9877082677358906,1.0,0.1191375331303278,0.3451630529624047,0.9985896630021022,69693400.00000001,ok,0.01126888326578823,0.3629960494382245,0.0016935442840645008,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.9927075,2.0027075,1.9977075000000002,1.9927075,2.0027075,1.9977082434945714,1.0,0.12061686454481954,0.3472993874812041,0.9985896630021021,69693400.0,ok,0.011200183665264813,0.3629960655424654,0.0016900889592500164,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.0027075,2.0127075000000003,2.0077075000000004,2.0027075,2.0127075000000003,2.0077082196219744,1.0,0.1221099244147829,0.3494423048441372,0.998589663002102,69693399.99999999,ok,0.011132254336151485,0.36299608150082885,0.0016866579509826625,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.0127075000000003,2.0227075,2.0177075,2.0127075000000003,2.0227075,2.017708196111547,1.0,0.12362145851557718,0.3515984336079687,0.998618899832915,69695440.49192582,ok,0.011065082868425289,0.3629960973154036,0.001683250957536117,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.0227075,2.0327075,2.0277075,2.0227075,2.0327075,2.0277081729568733,1.0,0.1251470398411117,0.3537612752141078,0.9986481225667818,69697480.0,ok,0.010998657111133901,0.3629961129882381,0.0016798676823761543,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.0327075,2.0427075,2.0377075,2.0327075,2.0427075,2.0377081501516785,1.0,0.12668212049789696,0.3559243184974819,0.9986481225667816,69697479.99999999,ok,0.010932965165784564,0.3629961285213416,0.0016765078340501938,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.0427075,2.0527075000000004,2.0477075000000005,2.0427075,2.0527075000000004,2.0477081276898157,1.0,0.12820660877808962,0.35805950452137086,0.9983546172137426,69676995.7242966,ok,0.010867995379909273,0.3622665126636424,0.0016731711260795886,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.0527075000000004,2.0627075,2.0577075000000002,2.0527075000000004,2.0627075,2.0577081055652684,1.0,0.12963864038895576,0.36005366320724436,0.9967947753699957,69568131.50751093,ok,0.010803736340846947,0.36012454469489824,0.0016698572768545775,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.0627075,2.0727075,2.0677075,2.0627075,2.0727075,2.0677080837721387,1.0,0.13100516319097577,0.36194635402359804,0.9943679742046766,69398760.61313717,ok,0.010740176869702892,0.35800589565676305,0.0016665660095318195,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.0727075,2.0827074999999997,2.0777075,2.0727075,2.0827074999999997,2.077708062304662,1.0,0.13232477965283704,0.36376473118327046,0.9913528739005492,69188331.24527857,ok,0.010677306015509548,0.35591020051698485,0.0016632970519344446,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.0827074999999997,2.0927075,2.0877074999999996,2.0827074999999997,2.0927075,2.0877080411571867,1.0,0.13361406663760472,0.36553257944758455,0.9879379105501394,68949994.70367055,ok,0.010615113049500106,0.3538371016500036,0.0016600501364545538,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.0927075,2.1027075,2.0977075000000003,2.0927075,2.1027075,2.09770802032418,1.0,0.13487069754058945,0.3672474609042103,0.9841176761267767,68683373.55223505,ok,0.010553587459611019,0.3517862486537007,0.0016568249999580939,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.1027075,2.1127075,2.1077075,2.1027075,2.1127075,2.1077079998002217,1.0,0.13610353933363348,0.36892213180240824,0.9800091672472308,68396633.19896029,ok,0.010492718945120667,0.34975729817068896,0.001653621383692045,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.1127075,2.1227074999999997,2.1177075,2.1127075,2.1227074999999997,2.117707979579997,1.0,0.13731116809115254,0.37055521598157615,0.9756093918952885,68089564.82555936,ok,0.0104324974114479,0.3477499137149301,0.0016504390331938592,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.1227074999999997,2.1327075,2.1277074999999996,2.1227074999999997,2.1327075,2.1277079596583093,1.0,0.13851130543474352,0.3721710701206416,0.9711176905289876,67776080.76739171,ok,0.010372912965132,0.3457637655044,0.0016472776982030851,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.1327075,2.1427075,2.1377075000000003,2.1327075,2.1427075,2.137707940030063,1.0,0.13968377842935986,0.37374293094232547,0.9663100335640121,67440545.58979383,ok,0.010313955908873922,0.3437985302957974,0.0016441371325751192,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.1427075,2.1527075,2.1477075,2.1427075,2.1527075,2.1477079206902663,1.0,0.14084826339993353,0.3752975664721709,0.9614221729656023,67099412.85384591,ok,0.01025561673680153,0.34185389122671767,0.0016410170941970335,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.1527075,2.1627075,2.1577075,2.1527075,2.1627075,2.1577079016340286,1.0,0.14200168405457067,0.37683110813011533,0.9564060678047664,66749329.69519873,ok,0.010197886129840407,0.3399295376613469,0.0016379173449054098,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,2.1627075,2.1727075,2.1677074999999997,2.1627075,2.1727075,2.167707882856552,1.0,0.14312129896584727,0.37831375730449884,0.9511209831292379,66380473.96398863,ok,0.010140754951214755,0.3380251650404918,0.001634837650406141,0.002834135452558472,0.363,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
