telescope,z_low,z_high,z_mid,z_obs_low,z_obs_high,z_effective,coverage_fraction,var_noise_mK2,rms_noise_mK,supported_mode_fraction,effective_mode_count,status,kperp_min_envelope_Mpc_inv,kperp_max_envelope_Mpc_inv,kpar_min_Mpc_inv,kpar_min_lattice_Mpc_inv,k_max_Mpc_inv,voxel_side_Mpc,t_obs_hours,baseline_source,variance_estimator
ska_mid1_interferom,0.41996761904761903,0.429967619047619,0.42496761904761904,0.41996761904761903,0.429967619047619,0.4249972250217319,1.0,0.041737743175700996,0.20429817222799865,0.63762922386145,44501310.39477027,ok,0.18448301671458814,0.36299563498822124,0.0017801627729055567,0.002834135452558472,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_SKAM190_dec30.dat,periodic_box_mode_sum
ska_mid1_interferom,0.429967619047619,0.439967619047619,0.434967619047619,0.429967619047619,0.439967619047619,0.43499630821277374,1.0,0.04557789079729695,0.21348979085028152,0.6557246409283993,45764222.666485876,ok,0.17947978447970164,0.3629957038163198,0.0017660721657536196,0.002834135452558472,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_SKAM190_dec30.dat,periodic_box_mode_sum
ska_mid1_interferom,0.439967619047619,0.449967619047619,0.444967619047619,0.439967619047619,0.449967619047619,0.44499543285465515,1.0,0.04958308170593014,0.22267258858227285,0.6726320346895518,46944220.61760731,ok,0.17471358332863474,0.3629957706433559,0.0017522828071250749,0.002834135452558472,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_SKAM190_dec30.dat,periodic_box_mode_sum
ska_mid1_interferom,0.449967619047619,0.45996761904761896,0.45496761904761895,0.449967619047619,0.45996761904761896,0.4549945962595065,1.0,0.053763940255056715,0.23187052476556116,0.6884915861808182,48051087.73916201,ok,0.17016851567760444,0.36299583554609427,0.0017387858387107726,0.002834135452558472,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_SKAM190_dec30.dat,periodic_box_mode_sum
ska_mid1_interferom,0.45996761904761896,0.46996761904761897,0.46496761904761896,0.45996761904761896,0.46996761904761897,0.46499379596929685,1.0,0.05810272946396734,0.24104507765969282,0.7031622123611078,49074977.58753032,ok,0.1658300585626263,0.36299589859777176,0.0017255727154172396,0.002834135452558472,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_SKAM190_dec30.dat,periodic_box_mode_sum
ska_mid1_interferom,0.46996761904761897,0.479967619047619,0.47496761904761897,0.46996761904761897,0.479967619047619,0.47499302973148355,1.0,0.06261106604660686,0.2502220334954675,0.7168736957760856,50031927.10707629,ok,0.16168491876880023,0.36299595986828426,0.001712635192608925,0.002834135452558472,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_SKAM190_dec30.dat,periodic_box_mode_sum
ska_mid1_interferom,0.479967619047619,0.489967619047619,0.484967619047619,0.479967619047619,0.489967619047619,0.48499229547805495,1.0,0.06729465497391911,0.2594121334361967,0.7297993233428478,50934030.30885906,ok,0.1577209058523313,0.36299601942436144,0.0016999653139364778,0.002834135452558472,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_SKAM190_dec30.dat,periodic_box_mode_sum
ska_mid1_interferom,0.489967619047619,0.499967619047619,0.494967619047619,0.489967619047619,0.499967619047619,0.4949915913066636,1.0,0.0721631945547548,0.2686320802785006,0.7421025858046768,51792697.51104043,ok,0.15392682058597973,0.36299607732973216,0.0016875553997224104,0.002834135452558472,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_SKAM190_dec30.dat,periodic_box_mode_sum
ska_mid1_interferom,0.499967619047619,0.509967619047619,0.504967619047619,0.499967619047619,0.509967619047619,0.5049909154645286,1.0,0.07718838282834126,0.2778279734446142,0.7536064717481494,52595574.763146654,ok,0.15029235663271542,0.3629961336452792,0.0016753980358746277,0.002834135452558472,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_SKAM190_dec30.dat,periodic_box_mode_sum
ska_mid1_interferom,0.509967619047619,0.519967619047619,0.514967619047619,0.509967619047619,0.519967619047619,0.5149902663335991,1.0,0.08236712639632189,0.2869967358635319,0.7643188691316414,53343212.580227755,ok,0.14680801370441562,0.36299618842918613,0.0016634860633027498,0.002834135452558472,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_SKAM190_dec30.dat,periodic_box_mode_sum
ska_mid1_interferom,0.519967619047619,0.529967619047619,0.524967619047619,0.519967619047619,0.529967619047619,0.5249896424181375,1.0,0.08773706033846641,0.2962044232256946,0.7745433426517939,54056797.297985755,ok,0.14346502062553296,0.36299624173707473,0.001651812567810118,0.002834135452558472,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_SKAM190_dec30.dat,periodic_box_mode_sum
ska_mid1_interferom,0.529967619047619,0.539967619047619,0.534967619047619,0.529967619047619,0.539967619047619,0.5349890423328459,1.0,0.09326859041654909,0.3053990674781917,0.7840748847503607,54722021.06376677,ok,0.1402552670477703,0.3629962936221352,0.0016403708704396905,0.002834135452558472,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_SKAM190_dec30.dat,periodic_box_mode_sum
ska_mid1_interferom,0.539967619047619,0.549967619047619,0.544967619047619,0.539967619047619,0.549967619047619,0.5449884647932806,1.0,0.09895654080025464,0.3145735856683689,0.792984879911581,55343865.93135947,ok,0.1371712426726857,0.36299634413524834,0.001629154518248941,0.002834135452558472,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_SKAM190_dec30.dat,periodic_box_mode_sum
ska_mid1_interferom,0.549967619047619,0.559967619047619,0.554967619047619,0.549967619047619,0.559967619047619,0.5549879086062155,1.0,0.10478342194876802,0.3237026752264615,0.8015214690060904,55939650.106223345,ok,0.1342059830549864,0.3629963933251015,0.0016181572754949117,0.002834135452558472,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_SKAM190_dec30.dat,periodic_box_mode_sum
ska_mid1_interferom,0.559967619047619,0.5699676190476191,0.564967619047619,0.559967619047619,0.5699676190476191,0.5649873726621528,1.0,0.11068977482614534,0.332700728622805,0.8095975647407178,56503295.60679817,ok,0.13135302116755446,0.3629964412382971,0.0016073731152065473,0.002834135452558472,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_SKAM190_dec30.dat,periodic_box_mode_sum
ska_mid1_interferom,0.5699676190476191,0.5799676190476191,0.5749676190476191,0.5699676190476191,0.5799676190476191,0.5749868559275676,1.0,0.11662661177836682,0.34150638614580375,0.8171035354387054,57027151.0377371,ok,0.12860634401134746,0.3629964879194565,0.00159679621112777,0.002834135452558472,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_SKAM190_dec30.dat,periodic_box_mode_sum
ska_mid1_interferom,0.5799676190476191,0.5899676190476191,0.5849676190476191,0.5799676190476191,0.5899676190476191,0.58498635743881,1.0,0.12266720818929017,0.35023878738553527,0.8244237471838888,57538042.01142094,ok,0.12596035370178274,0.3629965334113162,0.001586420930010965,0.002834135452558472,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_SKAM190_dec30.dat,periodic_box_mode_sum
ska_mid1_interferom,0.5899676190476191,0.5999676190476191,0.5949676190476191,0.5899676190476191,0.5999676190476191,0.5949858762960337,1.0,0.12882655657334213,0.3589241654909044,0.8313138200389981,58018912.80481235,ok,0.12340983245339454,0.3629965777548206,0.0015762418242454461,0.002834135452558472,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_SKAM190_dec30.dat,periodic_box_mode_sum
ska_mid1_interferom,0.5999676190476191,0.609967619047619,0.604967619047619,0.5999676190476191,0.609967619047619,0.6049854116579813,1.0,0.1351573199431752,0.3676374844098126,0.8378273927036822,58473506.96091863,ok,0.12094991107281032,0.3629966209892081,0.0015662536248037015,0.002834135452558472,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_SKAM190_dec30.dat,periodic_box_mode_sum
ska_mid1_interferom,0.609967619047619,0.619967619047619,0.614967619047619,0.609967619047619,0.619967619047619,0.6149849627373841,1.0,0.14166523719626847,0.37638442740935557,0.843843025958847,58893349.01440543,ok,0.11857604049745782,0.3629966631520938,0.001556451234490306,0.002834135452558472,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_SKAM190_dec30.dat,periodic_box_mode_sum
ska_mid1_interferom,0.619967619047619,0.629967619047619,0.624967619047619,0.619967619047619,0.629967619047619,0.6249845287963656,1.0,0.14840095447193605,0.38522844452601895,0.8496139781130655,59296114.32609078,ok,0.1162839660974029,0.36299670427954683,0.0015468297214795439,0.002834135452558472,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_SKAM190_dec30.dat,periodic_box_mode_sum
ska_mid1_interferom,0.629967619047619,0.639967619047619,0.634967619047619,0.629967619047619,0.639967619047619,0.6349841091429956,1.0,0.15537718003445158,0.39417912176376313,0.8552710895204351,59690934.48372498,ok,0.11406970438693481,0.36299674440616375,0.0015373843131267384,0.002834135452558472,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_SKAM190_dec30.dat,periodic_box_mode_sum
ska_mid1_interferom,0.639967619047619,0.649967619047619,0.644967619047619,0.639967619047619,0.649967619047619,0.6449837031272238,1.0,0.16247327106896542,0.4030797328928427,0.8603064865929543,60042364.06019274,ok,0.1119295219185599,0.36299678356513826,0.0015281103900419942,0.002834135452558472,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_SKAM190_dec30.dat,periodic_box_mode_sum
ska_mid1_interferom,0.649967619047619,0.659967619047619,0.654967619047619,0.649967619047619,0.659967619047619,0.6549833101382365,1.0,0.1698268418786588,0.4121005239970689,0.8653737128316696,60396015.05241671,ok,0.10985991611124482,0.3629968217883271,0.0015190034804120687,0.002834135452558472,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_SKAM190_dec30.dat,periodic_box_mode_sum
ska_mid1_interferom,0.659967619047619,0.6699676190476189,0.664967619047619,0.659967619047619,0.6699676190476189,0.6649829296010924,1.0,0.17733002808326842,0.4211057207914284,0.8701501678824236,60729372.591321565,ok,0.10785759780049811,0.362996859106312,0.001510059254560491,0.002834135452558472,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_SKAM190_dec30.dat,periodic_box_mode_sum
ska_mid1_interferom,0.6699676190476189,0.6799676190476189,0.6749676190476189,0.6699676190476189,0.6799676190476189,0.6749825609743139,1.0,0.18493921815285444,0.43004560008544956,0.8745805272980975,61038575.482499175,ok,0.10591947536309007,0.3629968955484591,0.0015012735197334945,0.002834135452558472,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_SKAM190_dec30.dat,periodic_box_mode_sum
ska_mid1_interferom,0.6799676190476189,0.6899676190476189,0.6849676190476189,0.6799676190476189,0.6899676190476189,0.6849822037474782,1.0,0.19271862779148544,0.4389972981596646,0.8789831580262603,61345843.137831874,ok,0.10404264020940467,0.36299693114297493,0.0014926422151018404,0.002834135452558472,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_SKAM190_dec30.dat,periodic_box_mode_sum
ska_mid1_interferom,0.6899676190476189,0.699967619047619,0.694967619047619,0.6899676190476189,0.699967619047619,0.6949818574387783,1.0,0.20062255318275946,0.4479090903104775,0.8830808026567838,61631825.25528581,ok,0.10222435355490167,0.36299696591695924,0.0014841614069688192,0.002834135452558472,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_SKAM190_dec30.dat,periodic_box_mode_sum
ska_mid1_interferom,0.699967619047619,0.709967619047619,0.704967619047619,0.699967619047619,0.709967619047619,0.7049815215933805,1.0,0.2087473675142224,0.456888791189084,0.8870025476105691,61905531.01240374,ok,0.10046203430072763,0.36299699989645545,0.0014758272841739763,0.002834135452558472,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_SKAM190_dec30.dat,periodic_box_mode_sum
ska_mid1_interferom,0.709967619047619,0.719967619047619,0.714967619047619,0.709967619047619,0.719967619047619,0.714981195781088,1.0,0.21715023091554578,0.4659938099541085,0.8907791883262679,62169109.67920489,ok,0.09875324794383514,0.36299703310649856,0.0014676361536850378,0.002834135452558472,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_SKAM190_dec30.dat,periodic_box_mode_sum
ska_mid1_interferom,0.719967619047619,0.729967619047619,0.724967619047619,0.719967619047619,0.729967619047619,0.7249808795950998,1.0,0.22583316052573382,0.47521906582726015,0.8943307992702133,62416983.10643086,ok,0.09709569640774544,0.3629970655711601,0.0014595844363679087,0.002834135452558472,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_SKAM190_dec30.dat,periodic_box_mode_sum
ska_mid1_interferom,0.729967619047619,0.739967619047619,0.734967619047619,0.729967619047619,0.739967619047619,0.7349805726501474,1.0,0.23479963346719118,0.48456127937257965,0.8978197984533571,62660486.74429095,ok,0.09548720869311068,0.3629970973135916,0.001451668662928032,0.002834135452558472,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_SKAM190_dec30.dat,periodic_box_mode_sum
ska_mid1_interferom,0.739967619047619,0.749967619047619,0.744967619047619,0.739967619047619,0.749967619047619,0.7449802745811362,1.0,0.2439361626299379,0.4938989396930691,0.9010336609188309,62884788.08712468,ok,0.0939257323030992,0.36299712835606496,0.0014438854700145384,0.002834135452558472,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_SKAM190_dec30.dat,periodic_box_mode_sum
ska_mid1_interferom,0.749967619047619,0.759967619047619,0.754967619047619,0.749967619047619,0.759967619047619,0.7549799850419799,1.0,0.25325407165517677,0.5032435510318803,0.9040792114398322,63097342.63134282,ok,0.092409325331593,0.36299715872001154,0.0014362315964801188,0.002834135452558472,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_SKAM190_dec30.dat,periodic_box_mode_sum
ska_mid1_interferom,0.759967619047619,0.769967619047619,0.764967619047619,0.759967619047619,0.769967619047619,0.7649797037040454,1.0,0.26280541266599966,0.5126455038971859,0.907140453810754,63310992.33848299,ok,0.09093614918827662,0.36299718842605916,0.0014287038797901005,0.002834135452558472,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_SKAM190_dec30.dat,periodic_box_mode_sum
ska_mid1_interferom,0.769967619047619,0.779967619047619,0.774967619047619,0.769967619047619,0.779967619047619,0.7749794302554139,1.0,0.2725213074712613,0.5220357339026336,0.910026325257154,63512402.587872,ok,0.08950446188383934,0.36299721749406655,0.0014212992525731987,0.002834135452558472,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_SKAM190_dec30.dat,periodic_box_mode_sum
ska_mid1_interferom,0.779967619047619,0.789967619047619,0.784967619047619,0.779967619047619,0.789967619047619,0.7849791643995323,1.0,0.28425508035980823,0.5331557749474427,0.9128119565977215,64083182.04590819,ok,0.08811261182287351,0.3629972459431573,0.0014140147393087558,0.001417067726279236,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_SKAM190_dec30.dat,periodic_box_mode_sum
ska_mid1_interferom,0.789967619047619,0.799967619047619,0.794967619047619,0.789967619047619,0.799967619047619,0.7949789058543857,1.0,0.2944159918158245,0.5426011351037008,0.9155104764500814,64272629.322210126,ok,0.08675903208264578,0.3629972737917512,0.0014068474531436239,0.001417067726279236,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_SKAM190_dec30.dat,periodic_box_mode_sum
ska_mid1_interferom,0.799967619047619,0.809967619047619,0.804967619047619,0.799967619047619,0.809967619047619,0.8049786543517098,1.0,0.3047186617587308,0.5520132804188055,0.9179557915414196,64444300.5750078,ok,0.08544223510221402,0.3629973010575944,0.0013997945928333883,0.001417067726279236,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_SKAM190_dec30.dat,periodic_box_mode_sum
ska_mid1_interferom,0.809967619047619,0.8199676190476191,0.814967619047619,0.809967619047619,0.8199676190476191,0.8149784096358794,1.0,0.31526266815930654,0.5614825626493726,0.920378979734582,64614418.42785967,ok,0.08416080777654608,0.36299732775778837,0.0013928534398027742,0.001417067726279236,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_SKAM190_dec30.dat,periodic_box_mode_sum
ska_mid1_interferom,0.8199676190476191,0.829967619047619,0.824967619047619,0.8199676190476191,0.829967619047619,0.8249781714634683,1.0,0.325985949747073,0.5709517928398798,0.9226057417921718,64770746.352004446,ok,0.08291340690478134,0.36299735390881654,0.0013860213553193628,0.001417067726279236,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_SKAM190_dec30.dat,periodic_box_mode_sum
ska_mid1_interferom,0.829967619047619,0.839967619047619,0.834967619047619,0.829967619047619,0.839967619047619,0.8349779396023108,1.0,0.3370387650042428,0.5805503983326881,0.9249323987496897,64934087.31208864,ok,0.0816987549605631,0.36299737952657096,0.0013792957777765714,0.001417067726279236,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_SKAM190_dec30.dat,periodic_box_mode_sum
ska_mid1_interferom,0.839967619047619,0.849967619047619,0.844967619047619,0.839967619047619,0.849967619047619,0.8449777138308954,1.0,0.34832641312861545,0.590191844342681,0.9270749705693918,65084504.73264934,ok,0.08051563617717773,0.3629974046263768,0.0013726742200806132,0.001417067726279236,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_SKAM190_dec30.dat,periodic_box_mode_sum
ska_mid1_interferom,0.849967619047619,0.859967619047619,0.854967619047619,0.849967619047619,0.859967619047619,0.8549774939379134,1.0,0.3599048206021781,0.5999206785919102,0.9291181069496461,65227941.37330035,ok,0.07936289289513697,0.3629974292230158,0.0013661542671371553,0.001417067726279236,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_SKAM190_dec30.dat,periodic_box_mode_sum
ska_mid1_interferom,0.859967619047619,0.869967619047619,0.864967619047619,0.859967619047619,0.869967619047619,0.8649772797213726,1.0,0.3718509409452414,0.6097958190617917,0.9312096724882158,65374777.94155554,ok,0.07823942217191499,0.36299745333074895,0.0013597335734338186,0.001417067726279236,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_SKAM190_dec30.dat,periodic_box_mode_sum
ska_mid1_interferom,0.869967619047619,0.879967619047619,0.874967619047619,0.869967619047619,0.879967619047619,0.8749770709883379,1.0,0.38394200794171984,0.6196305414855855,0.932889971180892,65492741.87293919,ok,0.07714417262521213,0.36299747696333773,0.0013534098607137306,0.001417067726279236,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_SKAM190_dec30.dat,periodic_box_mode_sum
ska_mid1_interferom,0.879967619047619,0.889967619047619,0.884967619047619,0.879967619047619,0.889967619047619,0.8849768675543649,1.0,0.3964673869380007,0.6296565626895353,0.934755784852695,65623729.724631615,ok,0.07607614148436613,0.3629975001340646,0.0013471809157369632,0.001417067726279236,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_SKAM190_dec30.dat,periodic_box_mode_sum
ska_mid1_interferom,0.889967619047619,0.899967619047619,0.894967619047619,0.889967619047619,0.899967619047619,0.8949766692429124,1.0,0.409288085779003,0.6397562706054573,0.9365224766279234,65747758.80842338,ok,0.07503437185012489,0.36299752285575265,0.0013410445881260095,0.001417067726279236,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_SKAM190_dec30.dat,periodic_box_mode_sum
ska_mid1_interferom,0.899967619047619,0.909967619047619,0.904967619047619,0.899967619047619,0.909967619047619,0.9049764758851317,1.0,0.4223540609942305,0.6498877295304402,0.9381459217485503,65861731.38344796,ok,0.07401795013047724,0.36299754514078364,0.0013349987882914026,0.001417067726279236,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_SKAM190_dec30.dat,periodic_box_mode_sum
ska_mid1_interferom,0.909967619047619,0.919967619047619,0.914967619047619,0.909967619047619,0.919967619047619,0.9149762873192346,1.0,0.43576274577986734,0.6601232807437315,0.9398407319562376,65980714.08332111,ok,0.07302600364426545,0.3629975670011164,0.0013290414854348778,0.001417067726279236,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_SKAM190_dec30.dat,periodic_box_mode_sum
