telescope,z_low,z_high,z_mid,z_obs_low,z_obs_high,z_effective,coverage_fraction,var_noise_mK2,rms_noise_mK,supported_mode_fraction,effective_mode_count,status,kperp_min_envelope_Mpc_inv,kperp_max_envelope_Mpc_inv,kpar_min_Mpc_inv,kpar_min_lattice_Mpc_inv,k_max_Mpc_inv,voxel_side_Mpc,t_obs_hours,baseline_source,variance_estimator
tianlai_icyl,0.39236421052631565,0.40236421052631566,0.39736421052631565,,,,0.0,,,,,out_of_band,,,,,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_TIANLAI_1000.dat,periodic_box_mode_sum
tianlai_icyl,0.40236421052631566,0.41236421052631567,0.40736421052631566,,,,0.0,,,,,out_of_band,,,,,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_TIANLAI_1000.dat,periodic_box_mode_sum
tianlai_icyl,0.41236421052631567,0.4223642105263157,0.41736421052631567,,,,0.0,,,,,out_of_band,,,,,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_TIANLAI_1000.dat,periodic_box_mode_sum
tianlai_icyl,0.4223642105263157,0.43236421052631563,0.4273642105263157,,,,0.0,,,,,out_of_band,,,,,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_TIANLAI_1000.dat,periodic_box_mode_sum
tianlai_icyl,0.43236421052631563,0.44236421052631564,0.43736421052631563,,,,0.0,,,,,out_of_band,,,,,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_TIANLAI_1000.dat,periodic_box_mode_sum
tianlai_icyl,0.44236421052631564,0.45236421052631565,0.44736421052631564,,,,0.0,,,,,out_of_band,,,,,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_TIANLAI_1000.dat,periodic_box_mode_sum
tianlai_icyl,0.45236421052631565,0.46236421052631566,0.45736421052631565,,,,0.0,,,,,out_of_band,,,,,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_TIANLAI_1000.dat,periodic_box_mode_sum
tianlai_icyl,0.46236421052631566,0.47236421052631566,0.46736421052631566,,,,0.0,,,,,out_of_band,,,,,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_TIANLAI_1000.dat,periodic_box_mode_sum
tianlai_icyl,0.47236421052631566,0.4823642105263156,0.4773642105263156,,,,0.0,,,,,out_of_band,,,,,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_TIANLAI_1000.dat,periodic_box_mode_sum
tianlai_icyl,0.4823642105263156,0.4923642105263156,0.4873642105263156,,,,0.0,,,,,out_of_band,,,,,0.363,8.660028081584393,100000.0,/home/liuhk/bao21cm-master/bao21cm-master/array_config/nx_TIANLAI_1000.dat,periodic_box_mode_sum
