telescope,z_low,z_high,z_mid,z_obs_low,z_obs_high,z_effective,coverage_fraction,var_noise_mK2,rms_noise_mK,supported_mode_fraction,effective_mode_count,status,kperp_min_envelope_Mpc_inv,kperp_max_envelope_Mpc_inv,kpar_min_Mpc_inv,kpar_min_lattice_Mpc_inv,k_max_Mpc_inv,voxel_side_Mpc,t_obs_hours,baseline_source,variance_estimator
hirax_interferom,1.4227075,1.4727075,1.4477075,1.4227075,1.4727075,1.4477795754685452,1.0,0.10817121810034037,0.3288939313826577,0.9985603593794977,223745814.04110616,ok,0.01661101156612901,0.5349965285539997,0.001927286997157721,0.002834135452558472,0.535,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.4727075,1.5227075,1.4977075000000002,1.4727075,1.5227075,1.497772371270364,1.0,0.1167469187885252,0.34168248241390015,0.9951384160980931,222979064.71252662,ok,0.015932590154646917,0.5310863384882306,0.00190070716872742,0.002834135452558472,0.535,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.5227075,1.5727075,1.5477075,1.5227075,1.5727075,1.5477657888981253,1.0,0.12479271733751085,0.3532601270133821,0.9713234094940288,217642874.47728455,ok,0.015303192929486769,0.5101064309828923,0.0018753674547109043,0.002834135452558472,0.535,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.5727075,1.6227075000000002,1.5977075,1.5727075,1.6227075000000002,1.5977597641206716,1.0,0.13232344615152639,0.36376289826139,0.9358311378694059,209690178.24592805,ok,0.014717885675117464,0.49059618917058206,0.0018511725363774465,0.002834135452558472,0.535,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.6227075000000002,1.6727075,1.6477075,1.6227075000000002,1.6727075,1.6477542406098686,1.0,0.13948215722405627,0.37347310107162507,0.8961490709787396,200798681.32650003,ok,0.014172360360161737,0.4724120120053913,0.0018280366620714516,0.002834135452558472,0.535,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.6727075,1.7227075,1.6977075,1.6727075,1.7227075,1.6977491688024935,1.0,0.14631505299561204,0.3825115070107199,0.8552903904399977,191643542.47894245,ok,0.013662840265339994,0.4554280088446665,0.0018058825093560276,0.002834135452558472,0.535,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.7227075,1.7727075,1.7477075000000002,1.7227075,1.7727075,1.7477445049510019,1.0,0.15285996894942652,0.3909731051484571,0.8146894964028847,182546165.43828413,ok,0.01318600169057749,0.4395333896859165,0.0017846402001782833,0.002834135452558472,0.535,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.7727075,1.8227075000000001,1.7977075,1.7727075,1.8227075000000001,1.797740210327593,1.0,0.1591138768979256,0.39889080823945494,0.7749602022114762,173644086.3735203,ok,0.012738908977883974,0.4246302992627991,0.0017642464463876234,0.002834135452558472,0.535,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.8227075000000001,1.8727075000000002,1.8477075000000003,1.8227075000000001,1.8727075000000002,1.8477362505534445,1.0,0.1651119209870893,0.40633966208959876,0.7367163645544262,165074851.16579607,ok,0.012318960297766095,0.4106320099255365,0.0017446438065777487,0.002834135452558472,0.535,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
hirax_interferom,1.8727075000000002,1.9227075,1.8977075,1.8727075000000002,1.9227075,1.897732595030804,1.0,0.17089862172630085,0.4133988651729717,0.7002567450305012,156905402.8461384,ok,0.011923842188584735,0.3974614062861578,0.001725780038235434,0.002834135452558472,0.535,8.660028081584393,100000.0,"uniform; assumed Dmin=6 m, Dmax=200 m",periodic_box_mode_sum
